year,zip_code,age_group,number_of_visits,age_adjusted_rate,county_fips_code,county
2009,"90011
(34.007903741000064, -118.259036977)",Children (0-17),372,85.92294868,6037,LOS ANGELES
2009,"90011
(34.007903741000064, -118.259036977)",Adults (18+),306,55.10954162,6037,LOS ANGELES
2009,"90012
(34.05948330100006, -118.24204800499996)",All Ages,65,19.71956303,6037,LOS ANGELES
2009,"90012
(34.05948330100006, -118.24204800499996)",Children (0-17),16,30.9993793,6037,LOS ANGELES
2009,"90012
(34.05948330100006, -118.24204800499996)",Adults (18+),49,15.8028826,6037,LOS ANGELES
2009,"90013
(34.04602247400004, -118.24624962599995)",All Ages,109,98.4194571,6037,LOS ANGELES
2009,"90013
(34.04602247400004, -118.24624962599995)",Children (0-17),,,6037,LOS ANGELES
2009,"90013
(34.04602247400004, -118.24624962599995)",Adults (18+),101,104.3704627,6037,LOS ANGELES
2009,"90014
(34.04475373200006, -118.25273671899998)",All Ages,62,201.1002079,6037,LOS ANGELES
2009,"90014
(34.04475373200006, -118.25273671899998)",Children (0-17),,,6037,LOS ANGELES
2009,"90014
(34.04475373200006, -118.25273671899998)",Adults (18+),55,171.8231593,6037,LOS ANGELES
2009,"90015
(34.04012195700005, -118.26498963499995)",All Ages,98,47.95617161,6037,LOS ANGELES
2009,"90015
(34.04012195700005, -118.26498963499995)",Children (0-17),50,88.27126671,6037,LOS ANGELES
2009,"90015
(34.04012195700005, -118.26498963499995)",Adults (18+),48,33.95759747,6037,LOS ANGELES
2009,"90016
(34.028881427000044, -118.35308896599997)",All Ages,396,79.54552448,6037,LOS ANGELES
2009,"90016
(34.028881427000044, -118.35308896599997)",Children (0-17),185,132.3481001,6037,LOS ANGELES
2009,"90016
(34.028881427000044, -118.35308896599997)",Adults (18+),211,61.21093363,6037,LOS ANGELES
2009,"90017
(34.05230100700004, -118.26338632699998)",All Ages,145,48.96163317,6037,LOS ANGELES
2009,"90017
(34.05230100700004, -118.26338632699998)",Children (0-17),74,88.24759765,6037,LOS ANGELES
2009,"90017
(34.05230100700004, -118.26338632699998)",Adults (18+),71,35.32040306,6037,LOS ANGELES
2009,"90018
(34.030771505000075, -118.31686899999994)",All Ages,412,73.76148529,6037,LOS ANGELES
2009,"90018
(34.030771505000075, -118.31686899999994)",Children (0-17),192,123.6318533,6037,LOS ANGELES
2009,"90018
(34.030771505000075, -118.31686899999994)",Adults (18+),220,56.44504217,6037,LOS ANGELES
2009,"90019
(34.04884238300008, -118.33610868499994)",All Ages,387,54.34482408,6037,LOS ANGELES
2009,"90019
(34.04884238300008, -118.33610868499994)",Children (0-17),157,85.9343769,6037,LOS ANGELES
2009,"90019
(34.04884238300008, -118.33610868499994)",Adults (18+),230,43.37601213,6037,LOS ANGELES
2009,"90020
(34.06636144500004, -118.30164844599994)",All Ages,175,42.34013385,6037,LOS ANGELES
2009,"90020
(34.06636144500004, -118.30164844599994)",Children (0-17),101,88.83318289,6037,LOS ANGELES
2009,"90020
(34.06636144500004, -118.30164844599994)",Adults (18+),74,26.19639423,6037,LOS ANGELES
2009,"90021
(34.030124099000034, -118.24177861499999)",All Ages,41,112.928657,6037,LOS ANGELES
2009,"90021
(34.030124099000034, -118.24177861499999)",Children (0-17),,,6037,LOS ANGELES
2009,"90021
(34.030124099000034, -118.24177861499999)",Adults (18+),33,103.1887687,6037,LOS ANGELES
2009,"90022
(34.02358052100004, -118.15511747999994)",All Ages,424,62.07000047,6037,LOS ANGELES
2009,"90022
(34.02358052100004, -118.15511747999994)",Children (0-17),167,69.43934609,6037,LOS ANGELES
2009,"90022
(34.02358052100004, -118.15511747999994)",Adults (18+),257,59.51114924,6037,LOS ANGELES
2009,"90023
(34.02418013100004, -118.20195663999999)",All Ages,279,60.89189328,6037,LOS ANGELES
2009,"90023
(34.02418013100004, -118.20195663999999)",Children (0-17),138,81.67344429,6037,LOS ANGELES
2009,"90023
(34.02418013100004, -118.20195663999999)",Adults (18+),141,53.67593413,6037,LOS ANGELES
2009,"90024
(34.06136034300005, -118.44023674099998)",All Ages,55,22.28608079,6037,LOS ANGELES
2009,"90024
(34.06136034300005, -118.44023674099998)",Children (0-17),20,59.43599969,6037,LOS ANGELES
2009,"90024
(34.06136034300005, -118.44023674099998)",Adults (18+),35,9.386547774,6037,LOS ANGELES
2009,"90025
(34.045183888000054, -118.45025632399995)",All Ages,107,29.17339701,6037,LOS ANGELES
2009,"90025
(34.045183888000054, -118.45025632399995)",Children (0-17),20,40.95162662,6037,LOS ANGELES
2009,"90025
(34.045183888000054, -118.45025632399995)",Adults (18+),87,25.08365302,6037,LOS ANGELES
2009,"90026
(34.07687201300007, -118.26535895999996)",All Ages,324,43.86468791,6037,LOS ANGELES
2009,"90026
(34.07687201300007, -118.26535895999996)",Children (0-17),154,76.6022459,6037,LOS ANGELES
2009,"90026
(34.07687201300007, -118.26535895999996)",Adults (18+),170,32.49725505,6037,LOS ANGELES
2009,"90027
(34.10546214900006, -118.29236751399998)",All Ages,186,36.95191289,6037,LOS ANGELES
2009,"90027
(34.10546214900006, -118.29236751399998)",Children (0-17),42,47.47291775,6037,LOS ANGELES
2009,"90027
(34.10546214900006, -118.29236751399998)",Adults (18+),144,33.29871395,6037,LOS ANGELES
2009,"90028
(34.10072174800007, -118.32821815499994)",All Ages,142,48.61940956,6037,LOS ANGELES
2009,"90028
(34.10072174800007, -118.32821815499994)",Children (0-17),46,74.00773071,6037,LOS ANGELES
2009,"90028
(34.10072174800007, -118.32821815499994)",Adults (18+),96,39.80384582,6037,LOS ANGELES
2009,"90029
(34.08989399500007, -118.29490934199998)",All Ages,212,54.31809316,6037,LOS ANGELES
2009,"90029
(34.08989399500007, -118.29490934199998)",Children (0-17),78,70.42343471,6037,LOS ANGELES
2009,"90029
(34.08989399500007, -118.29490934199998)",Adults (18+),134,48.72585011,6037,LOS ANGELES
2009,"90031
(34.077523764000034, -118.21310592399999)",All Ages,161,36.96733424,6037,LOS ANGELES
2009,"90031
(34.077523764000034, -118.21310592399999)",Children (0-17),72,52.93965383,6037,LOS ANGELES
2009,"90031
(34.077523764000034, -118.21310592399999)",Adults (18+),89,31.42128012,6037,LOS ANGELES
2009,"90032
(34.081512479000025, -118.17678602299998)",All Ages,258,51.22801224,6037,LOS ANGELES
2009,"90032
(34.081512479000025, -118.17678602299998)",Children (0-17),96,63.7092659,6037,LOS ANGELES
2009,"90032
(34.081512479000025, -118.17678602299998)",Adults (18+),162,46.89415773,6037,LOS ANGELES
2009,"90033
(34.048564302000045, -118.21151999699998)",All Ages,340,66.45451593,6037,LOS ANGELES
2009,"90033
(34.048564302000045, -118.21151999699998)",Children (0-17),142,77.5333747,6037,LOS ANGELES
2009,"90033
(34.048564302000045, -118.21151999699998)",Adults (18+),198,62.60761395,6037,LOS ANGELES
2009,"90034
(34.028290507000065, -118.40269589399998)",All Ages,228,43.32326832,6037,LOS ANGELES
2009,"90034
(34.028290507000065, -118.40269589399998)",Children (0-17),83,74.36104798,6037,LOS ANGELES
2009,"90034
(34.028290507000065, -118.40269589399998)",Adults (18+),145,32.54604813,6037,LOS ANGELES
2009,"90035
(34.054282330000035, -118.38385594999994)",All Ages,77,29.17815988,6037,LOS ANGELES
2009,"90035
(34.054282330000035, -118.38385594999994)",Children (0-17),27,49.47107965,6037,LOS ANGELES
2009,"90035
(34.054282330000035, -118.38385594999994)",Adults (18+),50,22.13186763,6037,LOS ANGELES
2009,"90036
(34.06892065300008, -118.35080783799998)",All Ages,81,25.74608755,6037,LOS ANGELES
2009,"90036
(34.06892065300008, -118.35080783799998)",Children (0-17),22,43.16557759,6037,LOS ANGELES
2009,"90036
(34.06892065300008, -118.35080783799998)",Adults (18+),59,19.6975337,6037,LOS ANGELES
2009,"90037
(34.00349356000004, -118.28709702299994)",All Ages,530,89.32936201,6037,LOS ANGELES
2009,"90037
(34.00349356000004, -118.28709702299994)",Children (0-17),244,114.5636039,6037,LOS ANGELES
2009,"90037
(34.00349356000004, -118.28709702299994)",Adults (18+),286,80.56729902,6037,LOS ANGELES
2009,"90038
(34.088981543000045, -118.32483773999996)",All Ages,140,41.29556479,6037,LOS ANGELES
2009,"90038
(34.088981543000045, -118.32483773999996)",Children (0-17),73,83.08277011,6037,LOS ANGELES
2009,"90038
(34.088981543000045, -118.32483773999996)",Adults (18+),67,26.78583105,6037,LOS ANGELES
2009,"90039
(34.11160164200004, -118.26125727499999)",All Ages,151,52.47229029,6037,LOS ANGELES
2009,"90039
(34.11160164200004, -118.26125727499999)",Children (0-17),57,88.29246337,6037,LOS ANGELES
2009,"90039
(34.11160164200004, -118.26125727499999)",Adults (18+),94,40.03448377,6037,LOS ANGELES
2009,"90040
(33.99649375600006, -118.15148940099999)",All Ages,47,35.6083696,6037,LOS ANGELES
2009,"90040
(33.99649375600006, -118.15148940099999)",Children (0-17),23,52.16651909,6037,LOS ANGELES
2009,"90040
(33.99649375600006, -118.15148940099999)",Adults (18+),24,29.85889839,6037,LOS ANGELES
2009,"90041
(34.13538185700003, -118.20684911599994)",All Ages,120,40.73406604,6037,LOS ANGELES
2009,"90041
(34.13538185700003, -118.20684911599994)",Children (0-17),42,61.7134163,6037,LOS ANGELES
2009,"90041
(34.13538185700003, -118.20684911599994)",Adults (18+),78,33.44942514,6037,LOS ANGELES
2009,"90042
(34.11332226400003, -118.19142869099994)",All Ages,384,58.84890699,6037,LOS ANGELES
2009,"90042
(34.11332226400003, -118.19142869099994)",Children (0-17),153,75.93037431,6037,LOS ANGELES
2009,"90042
(34.11332226400003, -118.19142869099994)",Adults (18+),231,52.91772456,6037,LOS ANGELES
2009,"90043
(33.986730529000056, -118.33290641499997)",All Ages,506,106.1013555,6037,LOS ANGELES
2009,"90043
(33.986730529000056, -118.33290641499997)",Children (0-17),198,152.0236191,6037,LOS ANGELES
2009,"90043
(33.986730529000056, -118.33290641499997)",Adults (18+),308,90.15580934,6037,LOS ANGELES
2009,"90044
(33.953860562000045, -118.29194604899999)",All Ages,1039,106.6841257,6037,LOS ANGELES
2009,"90044
(33.953860562000045, -118.29194604899999)",Children (0-17),486,142.8751637,6037,LOS ANGELES
2009,"90044
(33.953860562000045, -118.29194604899999)",Adults (18+),553,94.11754417,6037,LOS ANGELES
2009,"90045
(33.961520807000056, -118.39344972199996)",All Ages,120,30.19887049,6037,LOS ANGELES
2009,"90045
(33.961520807000056, -118.39344972199996)",Children (0-17),45,50.71580074,6037,LOS ANGELES
2009,"90045
(33.961520807000056, -118.39344972199996)",Adults (18+),75,23.07479526,6037,LOS ANGELES
2009,"90046
(34.097150154000076, -118.35826821299997)",All Ages,108,24.77898635,6037,LOS ANGELES
2009,"90046
(34.097150154000076, -118.35826821299997)",Children (0-17),22,44.56503071,6037,LOS ANGELES
2009,"90046
(34.097150154000076, -118.35826821299997)",Adults (18+),86,17.90869598,6037,LOS ANGELES
2009,"90047
(33.95687165100003, -118.30907840499998)",All Ages,663,128.3451876,6037,LOS ANGELES
2009,"90047
(33.95687165100003, -118.30907840499998)",Children (0-17),236,159.8556103,6037,LOS ANGELES
2009,"90047
(33.95687165100003, -118.30907840499998)",Adults (18+),427,117.403852,6037,LOS ANGELES
2009,"90048
(34.073161378000066, -118.37406665299994)",All Ages,56,31.46997274,6037,LOS ANGELES
2009,"90048
(34.073161378000066, -118.37406665299994)",Children (0-17),15,68.14040131,6037,LOS ANGELES
2009,"90048
(34.073161378000066, -118.37406665299994)",Adults (18+),41,18.73693279,6037,LOS ANGELES
2009,"90049
(34.06172097900003, -118.47225943199999)",All Ages,42,15.67178884,6037,LOS ANGELES
2009,"90049
(34.06172097900003, -118.47225943199999)",Children (0-17),20,37.80640367,6037,LOS ANGELES
2009,"90049
(34.06172097900003, -118.47225943199999)",Adults (18+),22,7.986006401,6037,LOS ANGELES
2009,"90056
(33.986513279000064, -118.36959998699996)",All Ages,53,68.41591171,6037,LOS ANGELES
2009,"90056
(33.986513279000064, -118.36959998699996)",Children (0-17),19,103.3967933,6037,LOS ANGELES
2009,"90056
(33.986513279000064, -118.36959998699996)",Adults (18+),34,56.26953145,6037,LOS ANGELES
2009,"90057
(34.06211202900005, -118.27713826999997)",All Ages,258,54.54058873,6037,LOS ANGELES
2009,"90057
(34.06211202900005, -118.27713826999997)",Children (0-17),123,88.99294321,6037,LOS ANGELES
2009,"90057
(34.06211202900005, -118.27713826999997)",Adults (18+),135,42.5777287,6037,LOS ANGELES
2009,"90058
(34.001842458000056, -118.221126804)",All Ages,36,91.92350386,6037,LOS ANGELES
2009,"90058
(34.001842458000056, -118.221126804)",Children (0-17),24,168.1402857,6037,LOS ANGELES
2009,"90058
(34.001842458000056, -118.221126804)",Adults (18+),12,65.45881915,6037,LOS ANGELES
2009,"90059
(33.92701277300006, -118.24839605899996)",All Ages,470,104.8420251,6037,LOS ANGELES
2009,"90059
(33.92701277300006, -118.24839605899996)",Children (0-17),252,155.9407008,6037,LOS ANGELES
2009,"90059
(33.92701277300006, -118.24839605899996)",Adults (18+),218,87.0990781,6037,LOS ANGELES
2009,"90061
(33.923032748000026, -118.27377958099999)",All Ages,356,125.132881,6037,LOS ANGELES
2009,"90061
(33.923032748000026, -118.27377958099999)",Children (0-17),139,141.4526894,6037,LOS ANGELES
2009,"90061
(33.923032748000026, -118.27377958099999)",Adults (18+),217,119.4661688,6037,LOS ANGELES
2009,"90062
(34.00387157600005, -118.30885680999995)",All Ages,312,100.4140388,6037,LOS ANGELES
2009,"90062
(34.00387157600005, -118.30885680999995)",Children (0-17),142,151.8170596,6037,LOS ANGELES
2009,"90062
(34.00387157600005, -118.30885680999995)",Adults (18+),170,82.56541409,6037,LOS ANGELES
2009,"90063
(34.044884083000056, -118.18593660399995)",All Ages,304,50.84192658,6037,LOS ANGELES
2009,"90063
(34.044884083000056, -118.18593660399995)",Children (0-17),131,63.74533775,6037,LOS ANGELES
2009,"90063
(34.044884083000056, -118.18593660399995)",Adults (18+),173,46.36148674,6037,LOS ANGELES
2009,"90064
(34.03541197100003, -118.43217675599999)",All Ages,52,22.48054416,6037,LOS ANGELES
2009,"90064
(34.03541197100003, -118.43217675599999)",Children (0-17),20,43.77667319,6037,LOS ANGELES
2009,"90064
(34.03541197100003, -118.43217675599999)",Adults (18+),32,15.08590842,6037,LOS ANGELES
2009,"90065
(34.10881214900007, -118.22766603699995)",All Ages,253,50.85124146,6037,LOS ANGELES
2009,"90065
(34.10881214900007, -118.22766603699995)",Children (0-17),101,72.13073693,6037,LOS ANGELES
2009,"90065
(34.10881214900007, -118.22766603699995)",Adults (18+),152,43.46238136,6037,LOS ANGELES
2009,"90066
(34.00215095400006, -118.42903966199998)",All Ages,149,27.66900001,6037,LOS ANGELES
2009,"90066
(34.00215095400006, -118.42903966199998)",Children (0-17),54,48.14214571,6037,LOS ANGELES
2009,"90066
(34.00215095400006, -118.42903966199998)",Adults (18+),95,20.56012802,6037,LOS ANGELES
2009,"90068
(34.11525144700005, -118.33141607899995)",All Ages,34,17.78910237,6037,LOS ANGELES
2009,"90068
(34.11525144700005, -118.33141607899995)",Children (0-17),,,6037,LOS ANGELES
2009,"90068
(34.11525144700005, -118.33141607899995)",Adults (18+),24,10.56417232,6037,LOS ANGELES
2009,"90069
(34.08940300900008, -118.37978902499998)",All Ages,45,26.30122092,6037,LOS ANGELES
2009,"90069
(34.08940300900008, -118.37978902499998)",Children (0-17),,,6037,LOS ANGELES
2009,"90069
(34.08940300900008, -118.37978902499998)",Adults (18+),38,17.75983129,6037,LOS ANGELES
2009,"90077
(34.104093473000034, -118.45101669999997)",All Ages,15,20.21784229,6037,LOS ANGELES
2009,"90077
(34.104093473000034, -118.45101669999997)",Children (0-17),,,6037,LOS ANGELES
2009,"90077
(34.104093473000034, -118.45101669999997)",Adults (18+),,,6037,LOS ANGELES
2009,"90201
(33.969580792000045, -118.17504802099995)",All Ages,498,49.38670871,6037,LOS ANGELES
2009,"90201
(33.969580792000045, -118.17504802099995)",Children (0-17),257,60.51355422,6037,LOS ANGELES
2009,"90201
(33.969580792000045, -118.17504802099995)",Adults (18+),241,45.52314428,6037,LOS ANGELES
2009,"90210
(34.08553160900004, -118.40426878599999)",All Ages,27,10.25752518,6037,LOS ANGELES
2009,"90210
(34.08553160900004, -118.40426878599999)",Children (0-17),,,6037,LOS ANGELES
2009,"90210
(34.08553160900004, -118.40426878599999)",Adults (18+),24,11.50959099,6037,LOS ANGELES
2009,"90211
(34.06566189900008, -118.38146619699995)",All Ages,20,22.24457878,6037,LOS ANGELES
2009,"90211
(34.06566189900008, -118.38146619699995)",Children (0-17),,,6037,LOS ANGELES
2009,"90211
(34.06566189900008, -118.38146619699995)",Adults (18+),13,15.47320132,6037,LOS ANGELES
2009,"90212
(34.063841342000046, -118.40025834599999)",All Ages,22,23.11309853,6037,LOS ANGELES
2009,"90212
(34.063841342000046, -118.40025834599999)",Children (0-17),,,6037,LOS ANGELES
2009,"90212
(34.063841342000046, -118.40025834599999)",Adults (18+),15,19.15974482,6037,LOS ANGELES
2009,"90220
(33.885730876000025, -118.23452680099996)",All Ages,533,99.99710484,6037,LOS ANGELES
2009,"90220
(33.885730876000025, -118.23452680099996)",Children (0-17),267,147.6827661,6037,LOS ANGELES
2009,"90220
(33.885730876000025, -118.23452680099996)",Adults (18+),266,83.43925555,6037,LOS ANGELES
2009,"90221
(33.895602729000075, -118.20563685899998)",All Ages,426,81.90604292,6037,LOS ANGELES
2009,"90221
(33.895602729000075, -118.20563685899998)",Children (0-17),191,89.90999664,6037,LOS ANGELES
2009,"90221
(33.895602729000075, -118.20563685899998)",Adults (18+),235,79.12683729,6037,LOS ANGELES
2009,"90222
(33.912031194000065, -118.23502647699996)",All Ages,288,86.67413388,6037,LOS ANGELES
2009,"90222
(33.912031194000065, -118.23502647699996)",Children (0-17),132,110.9484078,6037,LOS ANGELES
2009,"90222
(33.912031194000065, -118.23502647699996)",Adults (18+),156,78.24539977,6037,LOS ANGELES
2009,"90230
(33.99506425000004, -118.39500957899998)",All Ages,154,49.23381062,6037,LOS ANGELES
2009,"90230
(33.99506425000004, -118.39500957899998)",Children (0-17),67,93.57262094,6037,LOS ANGELES
2009,"90230
(33.99506425000004, -118.39500957899998)",Adults (18+),87,33.83808541,6037,LOS ANGELES
2009,"90232
(34.01970043100005, -118.39595678999996)",All Ages,50,29.70883539,6037,LOS ANGELES
2009,"90232
(34.01970043100005, -118.39595678999996)",Children (0-17),12,34.71829304,6037,LOS ANGELES
2009,"90232
(34.01970043100005, -118.39595678999996)",Adults (18+),38,27.96940601,6037,LOS ANGELES
2009,"90240
(33.95620252000003, -118.11982734599997)",All Ages,111,45.10623051,6037,LOS ANGELES
2009,"90240
(33.95620252000003, -118.11982734599997)",Children (0-17),51,80.2256487,6037,LOS ANGELES
2009,"90240
(33.95620252000003, -118.11982734599997)",Adults (18+),60,32.91174642,6037,LOS ANGELES
2009,"90241
(33.94049098000005, -118.13166748599997)",All Ages,192,43.30285857,6037,LOS ANGELES
2009,"90241
(33.94049098000005, -118.13166748599997)",Children (0-17),94,79.79878591,6037,LOS ANGELES
2009,"90241
(33.94049098000005, -118.13166748599997)",Adults (18+),98,30.63041057,6037,LOS ANGELES
2009,"90242
(33.922033397000064, -118.14007941599999)",All Ages,264,56.4988059,6037,LOS ANGELES
2009,"90242
(33.922033397000064, -118.14007941599999)",Children (0-17),119,84.93073567,6037,LOS ANGELES
2009,"90242
(33.922033397000064, -118.14007941599999)",Adults (18+),145,46.6264126,6037,LOS ANGELES
2009,"90245
(33.92015201000004, -118.40580691799994)",All Ages,32,20.28472602,6037,LOS ANGELES
2009,"90245
(33.92015201000004, -118.40580691799994)",Children (0-17),,,6037,LOS ANGELES
2009,"90245
(33.92015201000004, -118.40580691799994)",Adults (18+),25,20.43328583,6037,LOS ANGELES
2009,"90247
(33.89189209400007, -118.29849831699994)",All Ages,323,63.49887969,6037,LOS ANGELES
2009,"90247
(33.89189209400007, -118.29849831699994)",Children (0-17),146,105.7286,6037,LOS ANGELES
2009,"90247
(33.89189209400007, -118.29849831699994)",Adults (18+),177,48.83549186,6037,LOS ANGELES
2009,"90248
(33.875441903000024, -118.28237834699996)",All Ages,78,78.40587114,6037,LOS ANGELES
2009,"90248
(33.875441903000024, -118.28237834699996)",Children (0-17),22,84.300782,6037,LOS ANGELES
2009,"90248
(33.875441903000024, -118.28237834699996)",Adults (18+),56,76.35898647,6037,LOS ANGELES
2009,"90249
(33.90050389500004, -118.319137093)",All Ages,182,62.85546119,6037,LOS ANGELES
